1,IDJKT,SGSIN$1,106.8242198,-6.120301994,106.8257332,-6.111880365,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
4,MYPKG$3,MYPKG$4,106.8078804,-6.092592541,106.6676331,-5.833147448,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
4,MYTPP$3,MYTPP$4,106.8078804,-6.092592541,106.6676331,-5.833147448,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
4,HKHKG$3,HKHKG$4,107.3034668,-2.880274753,107.3803711,-2.709865608,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
4,SGSIN$3,SGSIN$4,106.8078804,-6.092592541,106.6676331,-5.833147448,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
5,MYPKG$4,MYPKG$5,106.6676331,-5.833147448,106.3146973,-3.379684029,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
5,MYTPP$4,MYTPP$5,106.6676331,-5.833147448,106.3146973,-3.379684029,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
5,HKHKG$4,HKHKG$5,107.3803711,-2.709865608,108.6877441,0.378451728,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
5,SGSIN$4,SGSIN$5,106.6676331,-5.833147448,106.3146973,-3.379684029,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
12,MYPKG$11,MYPKG$12,105.064656,-2.100891981,104.9695587,-2.005314078,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
12,MYTPP$11,MYTPP$12,105.064656,-2.100891981,104.9695587,-2.005314078,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
12,HKHKG$11,HKHKG$12,113.8169881,22.39039648,113.8794708,22.36753895,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
12,SGSIN$11,SGSIN$12,105.064656,-2.100891981,104.9695587,-2.005314078,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
18,MYPKG$17,MYPKG$18,103.6717987,0.369573173,103.6175537,0.435530656,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
18,MYTPP$17,MYTPP$18,103.77205,0.745843957,103.7164307,0.840270044,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
18,HKHKG$17,HKHKG$18,114.1088104,22.29208895,114.1371346,22.29653661,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
18,SGSIN$17,SGSIN$18,103.77205,0.745843957,103.7164307,0.840270044,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
19,MYPKG$18,MYPKG$19,103.6175537,0.435530656,103.5554135,0.488092445,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
19,MYTPP$18,MYTPP$19,103.7164307,0.840270044,103.7081909,0.885268331,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
19,HKHKG$18,HKHKG$19,114.1371346,22.29653661,114.1683769,22.28875608,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
19,SGSIN$18,SGSIN$19,103.7164307,0.840270044,103.7081909,0.885268331,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
17,MYPKG$16,MYPKG$17,103.7850952,0.258234326,103.6717987,0.369573173,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
17,MYTPP$16,MYTPP$17,103.8585663,0.732090322,103.77205,0.745843957,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
17,HKHKG$16,HKHKG$17,114.1005707,22.29859602,114.1088104,22.29208895,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
17,SGSIN$16,SGSIN$17,103.8585663,0.732090322,103.77205,0.745843957,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
16,MYPKG$15,MYPKG$16,104.0254211,-0.424343044,103.7850952,0.258234326,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
16,MYTPP$15,MYTPP$16,104.0254211,-0.424343044,103.8585663,0.732090322,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
16,HKHKG$15,HKHKG$16,114.0722518,22.31987451,114.1005707,22.29859602,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
16,SGSIN$15,SGSIN$16,104.0254211,-0.424343044,103.8585663,0.732090322,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
20,MYPKG$19,MYPKG$20,103.5554135,0.488092445,103.3978271,0.592148772,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
